f si sl ac k2
44092 7.0 4.126619 8.317964 0.200468
44093 10.0 4.471387 8.848033 0.558678
44094 7.0 3.813436 8.270583 0.20999
44095 6.0 4.428838 8.982238 0.552674
44096 7.0 5.13406 9.097827 0.555216
44097 8.0 4.936262 8.808758 0.556975
44098 6.0 5.054914 8.542641 0.561329
44099 6.0 5.18882 8.796532 0.559174
44100 8.0 5.495609 8.875637 0.554712
44101 7.0 4.886799 9.14392 0.553762
44102 6.0 4.668583 9.010105 0.553121
44103 6.0 4.453836 8.293191 0.203497
44104 7.0 4.093833 8.953536 0.548861
44105 8.0 5.104463 9.134694 0.550423
44106 9.0 5.440176 9.161256 0.553906
44107 6.0 4.937923 8.495582 0.213904
44108 7.0 4.82375 8.988842 0.550024
44109 7.0 4.749375 8.243684 0.210001
44110 6.0 4.639185 8.399788 0.208094
44111 8.0 4.663847 8.46437 0.204872
44112 5.0 5.186592 8.907952 0.550471
44113 7.0 5.278178 9.21871 0.537208
44114 8.0 5.413191 8.660155 0.196824
44115 7.0 4.183086 8.5475 0.193454
44116 7.0 5.322623 8.632306 0.192244
44117 8.0 4.825912 8.642929 0.194707
44118 8.0 4.462373 8.70681 0.193063
44119 6.0 4.715729 8.821585 0.190209
44120 8.0 4.368702 8.836158 0.193412
44121 8.0 4.622928 8.552026 0.186765
44122 6.0 4.800886 8.621574 0.200321
44123 5.0 4.675476 8.622661 0.197043
44124 7.0 4.179343 8.491914 0.197433
44125 5.0 4.229275 8.719846 0.201224
44126 6.0 4.476389 8.507114 0.201933
44127 7.0 4.705857 8.507015 0.202256
44128 5.0 4.439207 8.568576 0.202631
44129 6.0 4.684348 8.469794 0.204422
44130 7.0 4.188597 8.342015 0.200697
44131 7.0 4.511905 8.612453 0.192798
44132 8.0 4.149808 9.127939 0.545258
44133 7.0 4.021862 8.650635 0.196017
44134 8.0 4.690924 8.503657 0.203405
44135 8.0 4.789489 9.07326 0.554305
44136 7.0 4.708517 9.063444 0.5515
44137 10.0 4.90248 8.485537 0.195807
44138 10.0 3.970197 8.677271 0.196099
44139 7.0 5.308808 9.253716 0.546554
44140 7.0 4.025756 9.228305 0.549511
44141 7.0 4.66395 9.182035 0.555045
44142 8.0 4.51827 8.428057 0.202307
44143 7.0 4.916969 8.348251 0.201338
44144 9.0 4.144803 9.262337 0.543873
44145 7.0 4.924647 8.319725 0.195844
44146 9.0 5.109698 8.62992 0.198722
44147 6.0 5.224886 8.536799 0.195386
44148 6.0 4.757126 8.734666 0.196206
44149 8.0 4.157771 8.550382 0.19186
44150 10.0 4.442624 9.204332 0.54437
44151 7.0 4.29397 8.527024 0.182365
44152 7.0 4.226006 8.355218 0.185289
44153 10.0 4.291928 8.2081 0.201459
44154 6.0 4.380111 8.203449 0.198358
44155 6.0 4.830189 8.979885 0.541238
44156 7.0 3.837809 8.262523 0.195791
44157 6.0 4.02335 8.370879 0.198501
44158 9.0 4.159472 9.03458 0.545717
44159 10.0 4.619309 8.947081 0.546242
44160 8.0 4.527314 8.361556 0.200085
44161 11.0 4.912852 8.072717 0.198933
44162 8.0 4.851796 8.192622 0.193858
44163 8.0 4.705352 8.293635 0.200109
44164 10.0 4.327743 9.071176 0.548107
44165 4.0 4.760352 8.463725 0.195972
44166 10.0 4.343469 8.138231 0.202164
44167 10.0 4.452639 8.290096 0.195385
44168 7.0 4.485553 8.369525 0.192996
44169 9.0 4.126339 8.535855 0.187378
44170 7.0 4.332079 8.682082 0.180992
44171 9.0 4.701472 8.778378 0.184082
44172 10.0 4.184898 8.786234 0.181707
44173 8.0 4.244809 8.893625 0.187384
44174 5.0 4.856449 9.022232 0.183772
44175 6.0 4.151356 8.664642 0.186161
44176 10.0 4.572726 8.699664 0.177479
44177 9.0 3.986163 8.532526 0.182861
44178 7.0 5.146375 8.664325 0.183847
44179 8.0 4.764718 8.824362 0.177397
44180 5.0 4.55984 8.813724 0.175858
44181 7.0 5.367341 8.629255 0.175462
44182 6.0 4.816248 8.556274 0.181631
44183 9.0 5.004524 8.621801 0.189829
44184 9.0 5.127223 8.571892 0.19011
44185 7.0 4.766426 8.447902 0.187576
44186 9.0 3.574669 8.49466 0.189489
44187 8.0 4.79714 8.416919 0.194343
44188 9.0 4.672538 8.439671 0.190987
44189 7.0 4.443457 8.559432 0.186098
44190 10.0 4.617012 8.492425 0.194842
44191 7.0 5.388319 8.392191 0.19363
44192 6.0 5.533829 8.263 0.198972
44193 6.0 4.103939 8.075806 0.195433
44194 9.0 4.041923 8.271714 0.196193
44195 7.0 4.088813 8.275445 0.203787
44196 8.0 4.936841 8.31319 0.198873
44197 6.0 5.166397 8.592366 0.195665
44198 8.0 4.39469 8.579742 0.192481
44199 10.0 4.523498 8.545371 0.190574
44200 10.0 4.541495 8.264769 0.19181
44201 7.0 4.511764 8.382156 0.19032
44202 9.0 4.773377 8.222766 0.192867
44203 8.0 5.132126 8.398783 0.193489
44204 9.0 4.51642 8.799737 0.552065
44205 9.0 4.190515 8.330363 0.193509
44206 7.0 4.353376 8.101129 0.193625
44207 9.0 4.45032 8.118723 0.1918
44208 9.0 4.245318 7.940487 0.194089
44209 9.0 5.070756 8.017305 0.202209
44210 11.0 4.51087 8.23984 0.200534
44211 9.0 4.401767 8.348209 0.189962
44212 8.0 4.42821 8.081427 0.199509
44213 7.0 4.549134 8.297652 0.202363
44214 7.0 3.980085 8.229122 0.195059
44215 6.0 4.414194 8.490646 0.186627
44216 9.0 5.247471 8.496909 0.193115
44217 9.0 4.46852 8.572538 0.193083
44218 6.0 4.202653 8.539504 0.190548
44219 8.0 4.700713 8.45249 0.195265
44220 9.0 5.215371 8.668757 0.181368
44221 9.0 4.615517 8.571762 0.186147
44222 10.0 4.956625 8.471318 0.18546
44223 10.0 4.965912 8.459859 0.18979
44224 9.0 5.15714 8.61602 0.187991
44225 10.0 3.925348 8.517963 0.182147
44226 9.0 4.303598 8.605656 0.179421
44227 9.0 4.704839 8.532453 0.179734
44228 9.0 4.802726 8.440831 0.176821
44229 12.0 4.565112 8.623159 0.178978
44230 12.0 4.509608 8.613846 0.175057
44231 13.0 4.156599 8.742075 0.186296
44232 10.0 4.491321 8.51804 0.192736
44233 9.0 4.039778 8.638754 0.19105
44234 11.0 4.200791 8.356682 0.190805
44235 9.0 3.89023 8.602586 0.187567
44236 13.0 4.02283 8.542444 0.175755
44237 12.0 3.639392 8.90554 0.180248
44238 10.0 4.087913 8.925352 0.17453
44239 7.0 4.830635 8.978582 0.172946
44240 10.0 4.153011 8.751001 0.168245
44241 8.0 4.297485 8.92368 0.173741
44242 12.0 4.739485 8.597287 0.169756
44243 8.0 4.199587 8.78475 0.181724
44244 8.0 3.902007 8.792034 0.1791
44245 8.0 4.403463 8.794336 0.184342
44246 8.0 4.567077 8.62961 0.177753
44247 11.0 4.034996 8.75411 0.178234
44248 10.0 4.163481 8.901964 0.176895
44249 9.0 3.562971 9.110674 0.176706
44250 10.0 4.362 8.950884 0.17331
44251 10.0 4.651596 8.868131 0.178615
44252 9.0 5.569252 9.005019 0.175046
44253 12.0 5.170661 9.063704 0.17657
44254 13.0 5.009246 9.074905 0.174217
44255 9.0 4.403948 8.799876 0.174075
44256 7.0 4.846428 9.141374 0.175792
44257 11.0 4.776036 9.05604 0.177505
44258 11.0 4.919968 9.067679 0.166588
44259 12.0 4.10085 9.008323 0.164046
44260 13.0 4.460462 9.140344 0.168486
44261 9.0 4.767219 8.724973 0.170944
44262 10.0 4.444469 8.957734 0.173202
44263 12.0 4.943818 8.991057 0.169919
44264 8.0 4.76801 8.995588 0.174665
44265 7.0 4.463584 9.00035 0.162813
44266 8.0 4.783818 9.032447 0.176602
44267 12.0 4.247793 9.21986 0.170412
44268 13.0 4.748655 9.103627 0.174264
44269 12.0 4.268705 9.219742 0.169406
44270 11.0 3.969475 9.110964 0.163097
44271 12.0 3.560792 8.970876 0.166427
44272 7.0 3.957307 9.1161 0.173795
44273 9.0 3.804557 9.08069 0.16627
44274 10.0 4.584994 9.102237 0.169992
44275 11.0 4.118651 8.925725 0.170566
44276 7.0 4.715377 9.20459 0.174107
44277 8.0 3.771532 9.036167 0.169663
44278 9.0 4.305049 9.058738 0.175263
44279 11.0 4.047132 8.999293 0.168031
44280 14.0 4.226974 9.189145 0.171526
44281 9.0 4.587124 9.004673 0.174186
44282 11.0 4.314929 9.109316 0.176889
44283 9.0 3.954898 9.234754 0.171158
44284 9.0 4.207294 9.15681 0.165951
44285 11.0 4.607979 9.175934 0.167169
44286 6.0 4.056133 8.977586 0.172174
44287 9.0 4.841992 8.997291 0.172811
44288 7.0 4.209926 8.967516 0.168291
44289 9.0 4.194964 9.085889 0.171543
44290 8.0 4.227822 9.004798 0.169194
44291 9.0 4.643947 9.096177 0.167498
44292 7.0 4.578919 9.078404 0.171235
44293 10.0 4.916371 8.828122 0.164166
44294 8.0 4.221716 8.86966 0.171206
44295 9.0 4.710375 8.706318 0.162185
44296 7.0 4.265632 8.830381 0.167919
44297 11.0 3.948296 8.872287 0.164377
44298 11.0 4.033179 8.907817 0.176288
44299 11.0 4.646662 8.792839 0.171802
44300 6.0 4.073974 8.857627 0.172251
44301 8.0 4.961217 8.774175 0.176614
44302 8.0 4.286884 8.681589 0.170997
44303 8.0 3.78681 8.669036 0.172157
44304 10.0 4.526843 8.530302 0.170683
44305 7.0 4.56528 8.818539 0.168926
44306 10.0 4.2204 8.836425 0.175684
44307 11.0 3.927117 8.732917 0.16986
44308 12.0 4.451123 8.786565 0.17032
44309 11.0 4.169767 8.955673 0.167274
44310 13.0 4.63576 8.841449 0.173117
44311 12.0 4.352073 8.958455 0.1668
44312 9.0 4.446566 8.875149 0.176617
44313 8.0 4.620006 8.758761 0.169766
44314 10.0 4.129942 8.759077 0.169678
44315 7.0 4.201474 8.902713 0.169825
44316 10.0 4.419629 8.940454 0.168993
44317 10.0 3.96615 8.873407 0.172485
44318 8.0 4.152389 9.018856 0.163855
44319 7.0 4.325698 9.102252 0.168526
44320 10.0 4.491968 8.79284 0.166537
44321 8.0 4.346907 9.021959 0.171476
44322 9.0 4.323742 9.192275 0.172071
44323 7.0 3.729779 9.09969 0.166818
44324 7.0 4.129696 8.762135 0.16789
44325 8.0 3.952149 8.660863 0.169197
44326 9.0 4.166572 8.574439 0.172377
44327 10.0 4.323561 8.802481 0.170786
44328 11.0 4.199182 8.789717 0.176476
44329 10.0 4.538261 8.939009 0.176386
44330 11.0 4.746633 8.796357 0.172326
44331 10.0 4.260356 8.762027 0.166984
44332 11.0 4.529719 8.626841 0.176529
44333 9.0 4.25486 8.740685 0.168591
44334 11.0 4.17911 8.800024 0.177853
44335 8.0 4.639923 8.766409 0.17779
44336 9.0 4.903824 8.785448 0.179741
44337 8.0 4.281608 8.557111 0.183176
44338 10.0 4.690673 8.882315 0.179594
44339 9.0 4.604341 8.807195 0.177427
44340 11.0 4.200985 8.76034 0.170315
44341 9.0 4.065283 8.868282 0.170802
44342 10.0 4.363604 8.956883 0.170722
44343 11.0 3.508789 8.952346 0.165689
44344 10.0 3.639103 9.013317 0.165449
44345 8.0 3.473703 9.17935 0.164846
44346 9.0 3.952994 9.226298 0.167776
44347 7.0 4.355419 8.93959 0.171222
44348 7.0 4.229915 9.007035 0.169205
44349 8.0 4.436864 8.970477 0.166594
44350 8.0 4.28036 9.091203 0.165
44351 6.0 4.03952 8.972244 0.167924
44352 9.0 3.971776 9.046093 0.160314
44353 7.0 4.31706 8.778422 0.168515
44354 7.0 4.011053 9.019933 0.165452
44355 8.0 4.190929 9.156464 0.160246
44356 9.0 4.47362 9.541673 0.157727
44357 6.0 4.317329 9.400536 0.158909
44358 7.0 4.8215 9.284624 0.159792
44359 7.0 4.43411 9.252853 0.164325
44360 7.0 4.307262 9.291591 0.16111
44361 7.0 4.179129 9.246506 0.163202
44362 7.0 4.03761 9.147456 0.162284
44363 8.0 4.208514 9.01189 0.1613
44364 6.0 4.379877 9.14224 0.157544
44365 6.0 4.617796 9.049852 0.169099
44366 8.0 4.183696 9.182238 0.167821
44367 8.0 4.6393 9.38581 0.169201
44368 6.0 4.406416 9.251931 0.163856
44369 7.0 4.106926 9.375199 0.159562
44370 7.0 4.409712 9.255375 0.161011
44371 5.0 4.456735 9.475552 0.163864
44372 6.0 3.646342 9.457153 0.161847
44373 8.0 3.76306 9.56336 0.163697
44374 9.0 3.716594 9.291825 0.168422
44375 10.0 4.152182 9.469412 0.168425
44376 11.0 4.443549 9.581397 0.164049
44377 11.0 3.816135 9.691562 0.16246
44378 11.0 4.096416 9.597186 0.161771
44379 12.0 4.5085 9.549766 0.164399
44380 11.0 4.130067 9.513847 0.162507
44381 7.0 3.670921 9.456272 0.16098
44382 7.0 4.188326 9.712219 0.157525
44383 9.0 4.677443 9.761558 0.165041
44384 7.0 4.206146 9.714201 0.165872
44385 8.0 5.016387 9.736784 0.160127
44386 8.0 4.762392 9.523846 0.164142
44387 7.0 4.355802 9.496735 0.163625
44388 7.0 4.131977 9.498903 0.16454
44389 7.0 4.26822 9.552826 0.165077
44390 7.0 4.622049 9.400228 0.162509
44391 8.0 4.336964 9.477153 0.165475
44392 9.0 3.79812 9.483095 0.167228
44393 8.0 4.681856 9.459209 0.165812
44394 9.0 4.399948 9.403866 0.167471
44395 7.0 4.161913 9.273665 0.168785
44396 6.0 4.559843 9.495246 0.16925
44397 6.0 4.584811 9.336549 0.166348
44398 8.0 3.833607 9.375888 0.163077
44399 9.0 3.843297 9.130333 0.16561
44400 8.0 3.572131 8.984988 0.163359
44401 7.0 4.193343 8.778484 0.167641
44402 7.0 3.661197 8.95558 0.168888
44403 11.0 4.168553 8.941026 0.167251
44404 12.0 3.925133 8.918237 0.168014
44405 12.0 4.465337 9.099424 0.173598
44406 10.0 4.826884 9.084208 0.171284
44407 11.0 4.66874 9.149154 0.166917
44408 7.0 4.383574 9.238946 0.163589
44409 8.0 5.077315 9.241289 0.163937
44410 10.0 3.614333 9.366352 0.165052
44411 11.0 4.255251 9.170189 0.170543
44412 9.0 4.806861 9.35183 0.16647
44413 12.0 4.847576 9.551569 0.164715
44414 8.0 4.018579 9.595917 0.161643
44415 10.0 4.929862 9.386985 0.164147
44416 9.0 4.520302 9.354322 0.165921
44417 13.0 4.739147 9.214702 0.176221
44418 11.0 5.115435 9.226856 0.161534
44419 10.0 4.584404 9.339164 0.167915
44420 12.0 5.422102 9.49437 0.168656
44421 10.0 4.617458 9.446129 0.16321
44422 10.0 4.979465 9.532979 0.165377
44423 10.0 4.830471 9.23453 0.168299
44424 10.0 4.592209 9.505965 0.16884
44425 8.0 4.926058 9.674411 0.1637
44426 7.0 4.315682 9.772594 0.162041
44427 6.0 5.21008 9.779925 0.159369
44428 7.0 4.674487 9.785224 0.167242
44429 9.0 4.343917 9.67587 0.162126
44430 12.0 4.633962 9.877469 0.164068
44431 6.0 5.367396 9.918979 0.160221
44432 11.0 5.134409 9.8816 0.158863
44433 8.0 5.219189 9.755432 0.16888
44434 9.0 4.787691 9.850691 0.155697
44435 13.0 4.564375 9.800524 0.159018
44436 9.0 4.233724 9.721179 0.161454
44437 12.0 4.362026 9.817515 0.160176
44438 6.0 4.523431 9.664217 0.163545
44439 9.0 4.538578 9.957965 0.166016
44440 8.0 3.840013 9.870327 0.158208
44441 8.0 4.179933 9.839127 0.156107
44442 8.0 4.187432 10.098203 0.158839
44443 10.0 4.019226 9.833106 0.163887
44444 9.0 4.230969 9.727873 0.156278
44445 7.0 4.032322 9.734453 0.161732
44446 10.0 4.028182 9.748306 0.152385
44447 6.0 4.821571 9.994344 0.153915
44448 11.0 4.470611 9.933309 0.157925
44449 9.0 4.544719 9.765497 0.158524
44450 7.0 4.53286 9.632686 0.155626
44451 9.0 4.1936 9.574077 0.152109
44452 9.0 4.093715 9.743248 0.156269
44453 11.0 4.432788 9.592998 0.154169
44454 9.0 4.494403 9.444497 0.159367
44455 8.0 4.732928 9.571321 0.1551
44456 7.0 4.518578 9.501614 0.153051
44457 9.0 4.335654 9.667479 0.157903
44458 6.0 4.575977 9.639834 0.155705
44459 7.0 4.220041 9.890783 0.156588
44460 9.0 4.120282 9.641252 0.154591
44461 9.0 5.256386 9.899311 0.155259
44462 9.0 4.299492 9.805487 0.151971
44463 11.0 3.5277 8.948574 0.62841
44464 8.0 4.927476 9.036402 0.621117
44465 8.0 3.422832 10.098074 0.15821
44466 10.0 4.507744 9.951385 0.150786
44467 9.0 5.164906 10.151822 0.158576
44468 9.0 4.429082 10.356639 0.155686
44469 7.0 4.037812 10.427284 0.144603
44470 11.0 4.767838 9.274809 0.620183
44471 7.0 5.027088 9.242924 0.621104
44472 8.0 4.356043 10.145822 0.145124
44473 8.0 4.710777 10.231899 0.147574
44474 9.0 4.662982 10.194431 0.148362
44475 8.0 4.711474 10.177135 0.150998
44476 9.0 3.852711 10.054299 0.149913
44477 9.0 4.289619 10.04416 0.14784
44478 10.0 5.293483 9.470387 0.617619
44479 10.0 4.660311 10.360757 0.14851
44480 10.0 3.598837 10.294824 0.155136
44481 10.0 4.065918 10.355436 0.15625
44482 13.0 4.184759 10.360381 0.158469
44483 9.0 3.794361 10.313727 0.155055
44484 10.0 4.536037 10.305974 0.154711
44485 9.0 4.464655 10.163482 0.153821
44486 9.0 4.44527 10.219955 0.155332
44487 9.0 3.774026 10.045096 0.154233
44488 7.0 4.671515 10.052459 0.156916
44489 10.0 4.34061 10.083485 0.158131
44490 10.0 4.746245 9.940937 0.157905
44491 6.0 4.011689 9.889409 0.150672
44492 7.0 4.550615 9.938283 0.152197
44493 9.0 4.692499 10.011156 0.155174
44494 9.0 4.875286 9.863589 0.154559
44495 10.0 4.299893 10.126711 0.152862
44496 7.0 4.090018 9.966325 0.155987
44497 9.0 4.968123 10.03275 0.158313
44498 7.0 4.38599 9.883601 0.148845
44499 9.0 4.606351 10.008571 0.149591
44500 7.0 5.271607 9.998777 0.150475
44501 8.0 5.205858 9.957221 0.148172
44502 9.0 4.525276 9.913498 0.150889
44503 10.0 4.302446 9.939635 0.152299
44504 8.0 4.669239 9.925087 0.151129
44505 9.0 4.625397 9.899169 0.154852
44506 8.0 4.347323 9.77975 0.156779
44507 7.0 4.748473 9.746813 0.155962
44508 6.0 3.959962 9.920693 0.15678
44509 10.0 4.172788 10.054038 0.153498
44510 9.0 3.773427 9.871417 0.153433
44511 9.0 4.416702 9.840332 0.154907
44512 10.0 4.273918 9.941949 0.15671
44513 8.0 4.532977 9.897576 0.160813
44514 9.0 3.95071 9.836399 0.157624
44515 9.0 4.565157 9.680593 0.158895
44516 5.0 4.189543 9.771686 0.154558
44517 8.0 4.238467 9.910526 0.153164
44518 7.0 4.824739 9.825503 0.151056
44519 8.0 4.587466 9.830065 0.148348
44520 9.0 4.656423 9.780111 0.155304
44521 9.0 4.676673 9.94741 0.15873
44522 7.0 4.801153 9.837905 0.157603
44523 8.0 4.502623 9.995915 0.155215
44524 7.0 4.254049 10.146465 0.156944
44525 8.0 4.805296 9.855603 0.157016
44526 6.0 4.52459 9.924058 0.154805
44527 4.0 5.315833 9.775364 0.155599
44528 6.0 5.437609 9.867758 0.155243
44529 6.0 4.780685 9.779738 0.157273
44530 7.0 4.577007 9.85133 0.162618
44531 8.0 5.080835 9.794689 0.155327
44532 6.0 5.1097 9.726209 0.154027
44533 7.0 4.454674 9.582777 0.159908
44534 6.0 4.139131 9.690369 0.151328
44535 6.0 4.665007 9.647948 0.156742
44536 5.0 4.733839 9.510214 0.15837
44537 6.0 4.20159 9.634039 0.1595
44538 7.0 4.414145 9.501683 0.163294
44539 7.0 5.040697 9.647629 0.159862
44540 7.0 4.45008 9.58604 0.162541
44541 8.0 5.360447 9.671069 0.1619
44542 8.0 4.258176 9.66584 0.158685
44543 9.0 4.676465 9.741347 0.158052
44544 8.0 4.434298 9.527721 0.16198
44545 6.0 4.125584 9.400305 0.159332
44546 6.0 4.40885 9.516079 0.155678
44547 6.0 4.598731 9.559903 0.157739
44548 7.0 4.31826 9.437581 0.156891
44549 8.0 5.371949 9.338609 0.157759
44550 8.0 4.932418 9.236869 0.162201
44551 8.0 4.603176 9.168864 0.155489
44552 7.0 4.934843 9.299371 0.163357
44553 7.0 4.744859 9.516806 0.155213
44554 7.0 4.213107 9.477128 0.165601
44555 7.0 4.825019 9.426989 0.166151
44556 6.0 3.936886 9.582465 0.163467
44557 10.0 4.408451 9.606394 0.163091
44558 8.0 5.061822 9.644685 0.156071
44559 7.0 4.909957 9.721621 0.157669
44560 10.0 4.584159 9.720109 0.164493
44561 8.0 4.09844 9.948409 0.159643
44562 7.0 4.684276 9.865937 0.162062
44563 7.0 4.688827 9.729537 0.162723
44564 8.0 4.134454 9.571167 0.160739
44565 8.0 4.349017 9.605777 0.163626
44566 8.0 4.544966 9.325245 0.163271
44567 8.0 4.213129 9.248578 0.168978
44568 6.0 4.933314 9.496411 0.157611
44569 8.0 4.467588 9.698578 0.155444
44570 7.0 4.275074 9.633103 0.150193
44571 8.0 4.304154 9.615171 0.156839
44572 7.0 4.775786 9.493333 0.165411
44573 6.0 4.561558 9.529301 0.159628
44574 7.0 4.561204 9.390492 0.161223
44575 8.0 4.584292 9.388494 0.152705
44576 7.0 4.237166 9.727427 0.157132
44577 6.0 4.42967 9.784697 0.151557
44578 7.0 4.279933 9.795485 0.145698
44579 6.0 3.896003 9.792031 0.154689
44580 6.0 3.965846 10.042543 0.150691
44581 7.0 4.135776 9.90882 0.15187
44582 7.0 4.466923 9.94816 0.149327
44583 5.0 4.663551 9.833147 0.150062
44584 7.0 4.141455 9.818056 0.153303
44585 7.0 4.946486 9.668825 0.157041
44586 6.0 4.248222 9.793835 0.155873
44587 7.0 4.201458 9.672054 0.154011
44588 6.0 4.818266 9.812206 0.158536
44589 6.0 4.468155 8.65215 0.630497
44590 8.0 4.47383 9.61261 0.153828
44591 7.0 4.774621 9.556354 0.15729
44592 8.0 4.361828 9.634993 0.158847
44593 5.0 4.590123 9.503872 0.155517
44594 8.0 4.604469 9.582404 0.160976
44595 6.0 3.837749 9.676723 0.155727
44596 8.0 3.110249 9.415893 0.154836
44597 8.0 4.179932 8.612384 0.629885
44598 6.0 4.03109 9.584312 0.152058
44599 5.0 4.224817 9.452585 0.150234
44600 6.0 3.889242 9.786018 0.152208
44601 8.0 4.681545 10.03598 0.152065
44602 8.0 4.757356 9.973064 0.149534
44603 8.0 4.431168 10.048072 0.151947
44604 6.0 4.395899 10.059853 0.154681
44605 6.0 5.047557 9.857736 0.15365
44606 7.0 4.831813 9.879801 0.148011
44607 8.0 4.025185 9.677069 0.155393
44608 6.0 4.226393 9.451051 0.153828
44609 5.0 4.288384 9.466859 0.151823
44610 6.0 4.667864 9.421437 0.155883
44611 6.0 4.303444 9.541015 0.157077
44612 7.0 4.156153 9.681341 0.153169
44613 7.0 4.544056 9.68797 0.156079
44614 7.0 4.296082 9.943569 0.153753
44615 7.0 4.765841 9.724949 0.152796
44616 8.0 4.832318 9.706315 0.153177
44617 8.0 4.677201 9.621803 0.156062
44618 7.0 4.287558 9.853245 0.152115
44619 8.0 4.826607 9.86275 0.152284
44620 7.0 4.53855 9.828836 0.152949
44621 6.0 4.983083 9.762035 0.151488
44622 6.0 4.216584 9.617616 0.152641
44623 4.0 4.885089 9.689014 0.149501
44624 6.0 4.258821 9.771272 0.149552
44625 5.0 4.863378 8.748675 0.621834
44626 8.0 3.851421 8.666977 0.62685
44627 4.0 4.502918 9.714592 0.152486
44628 8.0 4.400221 9.573284 0.150579
44629 6.0 4.568629 8.600464 0.62741
44630 5.0 3.608649 8.608509 0.625449
44631 6.0 4.261608 9.623411 0.150971
44632 7.0 4.739277 9.751279 0.155168
44633 9.0 4.913977 9.718404 0.157472
44634 10.0 3.919968 9.841167 0.157405
44635 10.0 4.044796 9.777913 0.161438
44636 9.0 4.039259 9.756692 0.156073
44637 9.0 4.454088 9.938008 0.160719
44638 8.0 3.877339 9.829966 0.155797
44639 8.0 4.19434 9.820407 0.155136
44640 8.0 4.522392 8.920712 0.620883
44641 9.0 4.427371 9.795807 0.156009
44642 8.0 3.879338 8.709224 0.625547
44643 8.0 4.019224 9.977063 0.152753
44644 8.0 4.62851 10.086578 0.154356
44645 7.0 4.327528 9.919983 0.14902
44646 10.0 4.551916 9.931351 0.154132
44647 9.0 4.08562 9.979013 0.159557
44648 9.0 5.043521 9.751752 0.156713
44649 8.0 4.300375 9.74133 0.155325
44650 10.0 4.252133 9.997471 0.148636
44651 8.0 3.997606 9.984385 0.151519
44652 8.0 4.038421 9.810702 0.146185
44653 8.0 4.064523 9.957114 0.150826
44654 8.0 4.022225 9.973799 0.148332
44655 7.0 4.28605 10.021267 0.151347
44656 8.0 4.522894 9.987983 0.152471
44657 6.0 4.326714 8.82567 0.620348
44658 7.0 4.16579 10.094389 0.148714
44659 7.0 4.902988 9.916431 0.150343
44660 7.0 4.431076 10.073167 0.147281
44661 8.0 4.13238 10.004555 0.151696
44662 8.0 4.717385 10.017218 0.154838
44663 7.0 4.385205 9.946452 0.155865
44664 5.0 3.991516 9.747637 0.155893
44665 8.0 4.339219 9.785616 0.15816
44666 8.0 4.239091 9.587858 0.157217
44667 7.0 4.164694 9.909576 0.154205
44668 8.0 4.576053 10.019778 0.14712
44669 7.0 4.622153 9.867493 0.150701
44670 8.0 4.88408 9.971866 0.148093
44671 5.0 4.485882 9.705757 0.149999
44672 7.0 4.760254 9.853341 0.14311
44673 7.0 4.307335 9.767232 0.147062
44674 8.0 4.433037 9.727384 0.148876
44675 9.0 5.528234 9.735613 0.156634
44676 9.0 4.691037 9.898208 0.154828
